平成28年1月1日住民基本台帳年齢階級別人口（市区町村別）（総計）※年齢階級別の外国人住民数が非公表となる市区町村がある場合や年齢不詳者がいる場合は、各年齢階級の合計と総数が一致しないことがあります。	Column	Column2	Column3	Column4	Column5	Column6	Column7	Column8	Column9	Column10	Column11	Column12	Column13	Column14	Column15	Column16	Column17	Column18	Column19	Column20	Column21	Column22	Column23	Column24	Column25
団体コード	都道府県名	市区町村名	性別	総数	0～4歳	5～9	10～14	15～19	20～24	25～29	30～34	35～39	40～44	45～49	50～54	55～59	60～64	65～69	70～74	75～79	80～84	85～89	90～94	95～99	100歳以上
223441	静岡県	駿東郡小山町	女	9323	354	414	378	440	420	388	454	546	617	532	555	612	677	711	574	525	485	408	181	42	10
224201	静岡県	榛原郡	女	18846	725	789	828	897	857	953	1042	1072	1165	1115	1171	1151	1261	1366	1089	1109	952	771	397	118	18
224243	静岡県	榛原郡吉田町	女	14991	639	706	736	777	731	830	912	957	1032	954	943	902	989	1060	789	731	549	455	228	61	10
224294	静岡県	榛原郡川根本町	女	3855	86	83	92	120	126	123	130	115	133	161	228	249	272	306	300	378	403	316	169	57	8
224600	静岡県	周智郡	女	9634	314	368	408	388	390	482	465	493	512	485	547	710	763	715	547	599	584	493	266	90	15
224618	静岡県	周智郡森町	女	9634	314	368	408	388	390	482	465	493	512	485	547	710	763	715	547	599	584	493	266	90	15
230006	愛知県		女	3747620	164459	170905	172821	182916	188086	203008	226408	250752	300278	262204	231231	200521	217239	276467	223805	183110	143505	91336	43616	12766	2137
231002	愛知県	名古屋市	女	1146281	47699	47188	46165	49970	59008	66891	72938	77667	91062	81800	73639	61927	63709	80742	67537	59630	48839	30583	14440	4178	665
231011	愛知県	名古屋市千種区	女	82210	3434	3341	3029	3191	3960	4461	5119	5830	6964	6131	5317	4495	4590	5886	4655	4229	3692	2350	1140	334	62
231029	愛知県	名古屋市東区	女	39294	1559	1398	1167	1368	1968	2590	2892	3102	3348	2950	2567	2233	2122	2633	2060	1887	1634	1114	526	157	19
231037	愛知県	名古屋市北区	女	83916	3062	3019	3072	3417	3946	4490	4890	5165	6134	5847	5322	4710	5062	6561	5554	5137	4326	2661	1144	340	57
231045	愛知県	名古屋市西区	女	73392	3079	2812	2796	3129	3759	4486	4836	5034	5905	5237	4732	3747	3877	4823	4566	4164	3242	1969	914	236	48
231053	愛知県	名古屋市中村区	女	65397	2355	2126	1981	2304	3748	4422	4449	4108	4549	4070	3955	3397	3675	4907	4320	4112	3436	2110	1034	291	48
231061	愛知県	名古屋市中区	女	40640	1424	1006	902	1085	2875	4232	3818	3278	3199	2805	2506	2113	1988	2429	2010	1755	1521	1052	468	142	31
231070	愛知県	名古屋市昭和区	女	51976	2045	1967	1857	1967	3044	3440	3294	3473	3930	3568	3380	2942	2867	3453	2894	2597	2406	1732	810	263	47
231088	愛知県	名古屋市瑞穂区	女	54182	2078	2103	2130	2252	2600	2970	3163	3610	4148	3676	3569	3099	3098	4012	3216	2887	2598	1774	884	274	41
231096	愛知県	名古屋市熱田区	女	32616	1221	1132	1113	1243	1734	1899	2033	2078	2413	2180	2166	1952	1954	2422	1945	1790	1629	1048	516	133	15
231100	愛知県	名古屋市中川区	女	110020	4616	4617	4632	5281	5974	6600	6906	7205	8672	7748	7042	5661	5960	7775	6582	5885	4561	2653	1231	370	49
231118	愛知県	名古屋市港区	女	73307	2673	3142	3280	3618	3865	3873	4043	4408	5552	5077	4667	4122	4453	5721	4571	4055	3143	1867	919	224	34
231126	愛知県	名古屋市南区	女	67674	2464	2460	2510	2935	3369	3547	3920	3934	4556	4378	4214	3839	4249	5341	4513	4147	3566	2283	1089	313	46
231134	愛知県	名古屋市守山区	女	86824	4256	4332	4142	4114	3795	4360	5329	6132	7421	6247	5259	4262	4655	6162	5292	4277	3382	2022	1028	308	49
231142	愛知県	名古屋市緑区	女	123053	6025	6341	6200	6174	5970	6539	7990	8953	10537	9019	7737	6412	6752	8292	6765	5404	3990	2408	1166	338	41
231151	愛知県	名古屋市名東区	女	83248	3950	4020	3926	4051	4149	4491	5377	6009	7287	6616	5606	4508	4395	5277	4196	3569	2900	1817	823	239	41
231169	愛知県	名古屋市天白区	女	78532	3458	3372	3428	3841	4252	4491	4879	5348	6447	6251	5600	4435	4012	5048	4398	3735	2813	1723	748	216	37
232017	愛知県	豊橋市	女	188474	8169	8618	9056	9681	9355	9528	10914	12293	14441	12495	11795	10793	11532	14233	11058	8967	7404	4866	2406	737	133
232025	愛知県	岡崎市	女	189144	9293	9227	9161	9573	9560	10529	11928	13236	14862	12860	11682	10805	11560	13503	9900	7641	6591	4396	2118	621	98
232033	愛知県	一宮市	女	197126	7831	8938	9545	10162	9594	9472	10528	12312	16077	14323	12402	10264	11620	15194	12942	10803	7686	4546	2131	649	107
232041	愛知県	瀬戸市	女	66491	2377	2909	3010	3077	2994	2882	3209	4043	5080	4589	4137	3720	4263	5778	4772	3799	2846	1834	886	249	37
232050	愛知県	半田市	女	59080	2368	2676	2865	3116	3084	3231	3264	3617	4722	4307	3969	3342	3331	4313	3314	2835	2271	1481	752	171	51
232068	愛知県	春日井市	女	156394	7123	7350	7580	7865	7376	7968	9056	10860	13322	10986	9084	7736	9024	12406	10427	7611	5310	3216	1554	458	82
232076	愛知県	豊川市	女	92892	4138	4421	4425	4654	4489	4622	5305	5944	7316	5993	5481	5226	5656	7287	5587	4654	3536	2477	1217	397	67
232084	愛知県	津島市	女	32538	954	1358	1547	1759	1637	1380	1449	1919	2638	2342	2142	1761	1958	2704	2333	1839	1387	900	398	109	24
232092	愛知県	碧南市	女	35013	1529	1669	1757	1852	1823	1977	2046	2157	2566	2376	2187	1959	2127	2256	1977	1673	1494	980	469	115	24
232106	愛知県	刈谷市	女	70970	3913	3441	3468	3888	3906	4563	4941	4978	5828	5173	4300	3500	3800	4652	3532	2711	2116	1392	627	203	38
232114	愛知県	豊田市	女	202452	9030	10127	10176	10636	10747	11633	12758	13819	16133	14203	11698	11284	12499	15456	11037	8116	6037	4189	2082	683	109
232122	愛知県	安城市	女	90632	4656	4706	4796	4909	4735	5130	5817	6496	7614	6808	5640	4427	4974	6034	4525	3575	2878	1774	844	240	54
232131	愛知県	西尾市	女	84583	3787	4129	4061	4314	4403	4413	4941	5444	6145	5407	5142	4765	5337	6181	4701	4024	3475	2405	1149	306	54
232149	愛知県	蒲郡市	女	41169	1498	1640	1716	1957	2003	2062	2084	2341	2835	2635	2674	2348	2491	3352	2828	2449	2100	1345	619	161	31
232157	愛知県	犬山市	女	37540	1382	1760	1765	1872	1655	1582	1834	2385	2982	2580	2193	1944	2390	3315	2690	2082	1509	1019	449	136	16
232165	愛知県	常滑市	女	29381	1427	1506	1374	1252	1498	1664	1915	1963	2114	1750	1574	1519	1592	2065	1775	1581	1335	886	453	118	20
232173	愛知県	江南市	女	51421	1987	2239	2476	2565	2443	2362	2621	3208	4146	3736	3270	2738	3093	4079	3586	2810	2054	1249	558	166	35
232190	愛知県	小牧市	女	75739	3434	3639	3662	3887	4035	4074	4436	5141	6326	5379	4547	3968	4523	5814	4740	3512	2336	1415	652	181	38
232203	愛知県	稲沢市	女	69608	2888	3005	3174	3501	3284	3393	3940	4472	5488	4849	4229	3953	4423	5598	4464	3515	2691	1628	809	263	41
232211	愛知県	新城市	女	24647	770	909	1017	1145	1051	1000	1143	1252	1403	1273	1492	1637	1913	2092	1596	1480	1502	1142	631	170	29
232220	愛知県	東海市	女	54082	2884	2874	2798	2604	2667	3122	3595	3931	4453	3564	3066	2687	2844	3656	3147	2561	1941	1077	467	132	12
232238	愛知県	大府市	女	43868	2486	2383	2286	2122	2084	2360	3090	3349	3939	3121	2418	1967	2311	2979	2459	1834	1303	807	428	126	16
232246	愛知県	知多市	女	42559	1705	1997	2104	2190	2026	2011	2289	2793	3386	2809	2435	2430	2822	3617	2791	2158	1493	950	409	129	15
232254	愛知県	知立市	女	33693	1720	1568	1681	1789	1854	2181	2378	2357	2774	2492	2158	1765	1624	2169	1657	1401	1079	620	327	87	12
232262	愛知県	尾張旭市	女	42053	1754	2003	2105	2132	1930	1867	2328	2849	3646	3047	2640	2262	2530	3274	2668	1983	1538	886	440	148	23
232271	愛知県	高浜市	女	22540	1173	1265	1237	1231	1228	1355	1471	1650	1853	1640	1363	1095	1110	1260	1043	965	786	500	238	60	17
232289	愛知県	岩倉市	女	23894	1058	963	986	1121	1164	1356	1440	1614	1963	1781	1498	1252	1442	1836	1579	1198	840	489	232	72	10
232297	愛知県	豊明市	女	33875	1386	1377	1594	1803	1777	1892	1864	2156	2732	2463	2069	1723	2000	2693	2281	1733	1181	726	327	82	16
232301	愛知県	日進市	女	44128	2497	2438	2319	2302	2172	2352	3033	3403	3963	3342	2757	2125	2125	2741	2349	1641	1234	845	369	102	19
232319	愛知県	田原市	女	31721	1259	1311	1396	1592	1707	1857	1815	1790	2054	1878	1944	1975	2104	2255	1756	1492	1526	1195	587	193	35
232327	愛知県	愛西市	女	33025	1027	1361	1555	1802	1570	1343	1453	1869	2652	2213	2039	1799	2120	2922	2410	1955	1414	910	471	117	23
232335	愛知県	清須市	女	33560	1677	1586	1543	1500	1505	2041	2251	2507	2719	2150	1918	1745	1902	2368	1953	1650	1302	769	352	105	17
232343	愛知県	北名古屋市	女	41978	2106	2055	2030	2043	1877	2267	2724	3035	3741	2999	2319	1790	2221	3264	2952	2121	1306	717	302	95	14
232351	愛知県	弥富市	女	22072	891	1030	1017	1146	1101	1098	1318	1447	1780	1491	1308	1172	1294	1737	1439	1102	820	549	245	76	11
232360	愛知県	みよし市	女	29355	1549	1584	1862	1940	1598	1624	1854	2034	2875	2509	1893	1380	1308	1752	1397	922	696	363	171	41	3
232378	愛知県	あま市	女	44341	1850	2116	2274	2237	2037	2103	2446	2995	3822	3198	2521	2123	2510	3752	3149	2364	1486	845	389	110	14
232386	愛知県	長久手市	女	27854	1828	1744	1506	1369	1433	1630	2214	2464	2665	2076	1641	1271	1282	1504	1172	805	585	407	187	63	8
233005	愛知県	愛知郡	女	21307	1058	1192	1232	1211	996	1044	1264	1460	2029	1606	1156	968	1157	1632	1249	851	609	348	183	51	11
233021	愛知県	愛知郡東郷町	女	21307	1058	1192	1232	1211	996	1044	1264	1460	2029	1606	1156	968	1157	1632	1249	851	609	348	183	51	11
233404	愛知県	西春日井郡	女	7465	388	432	381	352	380	413	507	575	634	520	391	309	402	549	491	358	216	109	47	11	0
233421	愛知県	西春日井郡豊山町	女	7465	388	432	381	352	380	413	507	575	634	520	391	309	402	549	491	358	216	109	47	11	0
233609	愛知県	丹羽郡	女	28947	1396	1459	1381	1528	1348	1419	1715	1895	2405	2084	1688	1372	1607	2239	1845	1422	1064	686	294	84	16
233617	愛知県	丹羽郡大口町	女	11574	582	607	594	651	555	590	739	737	967	872	703	521	661	808	716	521	370	233	111	32	4
233625	愛知県	丹羽郡扶桑町	女	17373	814	852	787	877	793	829	976	1158	1438	1212	985	851	946	1431	1129	901	694	453	183	52	12
234206	愛知県	海部郡	女	36859	1747	1773	1770	1861	1840	1961	2242	2555	3103	2661	2283	1902	2071	2736	2196	1711	1230	744	364	96	13
234249	愛知県	海部郡大治町	女	15528	855	864	876	834	747	803	984	1177	1409	1185	861	715	796	1114	878	635	422	225	106	36	6
234257	愛知県	海部郡蟹江町	女	19046	793	805	791	937	989	1052	1139	1245	1531	1363	1291	1045	1117	1426	1192	951	693	430	204	47	5
234273	愛知県	海部郡飛島村	女	2285	99	104	103	90	104	106	119	133	163	113	131	142	158	196	126	125	115	89	54	13	2
234401	愛知県	知多郡	女	81863	3547	3676	3755	4250	3981	4092	4563	4856	6119	5227	5106	4481	5065	6719	5138	4332	3310	2168	1085	338	55
234419	愛知県	知多郡阿久比町	女	14255	870	743	613	660	557	758	1035	1005	1016	835	743	742	837	1168	848	717	535	349	167	47	10
234427	愛知県	知多郡東浦町	女	24968	1050	1198	1200	1384	1291	1279	1409	1542	2045	1708	1591	1275	1535	1924	1482	1245	877	538	297	87	11
234451	愛知県	知多郡南知多町	女	9769	256	314	318	444	485	438	398	394	517	495	649	660	723	881	694	716	647	446	211	72	11
234460	愛知県	知多郡美浜町	女	11513	350	384	506	615	664	523	499	584	801	692	842	741	750	1017	719	667	529	375	180	64	11
234478	愛知県	知多郡武豊町	女	21358	1021	1037	1118	1147	984	1094	1222	1331	1740	1497	1281	1063	1220	1729	1395	987	722	460	230	68	12
235008	愛知県	額田郡	女	19787	1126	1139	1060	967	988	1143	1342	1466	1672	1275	1105	968	1187	1297	956	761	609	439	213	62	12
235016	愛知県	額田郡幸田町	女	19787	1126	1139	1060	967	988	1143	1342	1466	1672	1275	1105	968	1187	1297	956	761	609	439	213	62	12
235601	愛知県	北設楽郡	女	5219	94	124	153	189	143	121	145	155	199	194	238	344	386	462	407	483	540	464	245	75	12
235610	愛知県	北設楽郡設楽町	女	2724	49	68	82	106	86	65	75	71	104	103	128	184	202	236	223	247	264	241	119	42	6
235628	愛知県	北設楽郡東栄町	女	1874	37	39	50	61	47	43	51	64	64	69	88	121	136	169	144	185	197	164	96	28	4
235636	愛知県	北設楽郡豊根村	女	621	8	17	21	22	10	13	19	20	31	22	22	39	48	57	40	51	79	59	30	5	2
240001	三重県		女	946866	36031	39541	41687	44539	43442	44202	48906	56152	68473	60626	59180	55914	61935	74807	59837	52178	45608	32362	15898	4485	818
242012	三重県	津市	女	145731	5498	6096	6207	6672	7102	6900	7541	8642	10491	9235	9124	8636	9205	11270	9143	8283	7232	5088	2486	734	146
242021	三重県	四日市市	女	156877	6603	6744	7325	7650	7603	7979	8599	10129	12459	10796	10121	8759	9325	11844	9748	7982	6519	4153	1912	536	91
242039	三重県	伊勢市	女	68264	2364	2647	2798	3110	3003	3068	3276	3753	4628	4451	4451	4181	4623	5412	4429	4131	3766	2533	1221	359	60
242047	三重県	松阪市	女	86797	3305	3606	3648	3936	3814	4196	4576	5154	6371	5549	5495	5345	5561	6592	5334	4629	4357	3269	1540	431	89
242055	三重県	桑名市	女	72588	3091	3289	3413	3582	3688	3518	4029	4690	5608	5006	4550	4192	4502	5447	4334	3533	2972	1893	955	253	43
242071	三重県	鈴鹿市	女	100471	4324	4776	5057	5370	4901	5119	5493	6504	8367	7295	6348	5391	6144	7547	5779	4456	3556	2478	1180	330	56
242080	三重県	名張市	女	41593	1584	1669	1743	1842	1840	1864	2309	2559	2808	2354	2572	2823	3327	3816	2812	2040	1648	1177	629	142	35
242098	三重県	尾鷲市	女	10236	251	313	322	385	319	312	362	399	517	547	591	627	776	1014	970	855	772	548	261	84	11
242101	三重県	亀山市	女	24884	1106	1213	1163	1122	1074	1336	1502	1615	1786	1467	1411	1487	1637	1871	1321	1211	1127	888	406	122	19
242110	三重県	鳥羽市	女	10653	249	289	390	484	441	354	450	469	584	615	686	742	859	929	753	769	716	565	230	67	12
242128	三重県	熊野市	女	9710	280	271	328	381	264	262	319	395	468	472	523	615	728	890	812	796	782	610	334	93	21
242144	三重県	いなべ市	女	22799	876	960	1093	1131	1293	1162	1211	1301	1535	1444	1402	1337	1546	1727	1310	1162	947	791	426	133	12
242152	三重県	志摩市	女	28130	685	804	1000	1191	1014	914	1057	1174	1695	1711	1882	1848	2075	2615	2131	2120	1972	1345	695	173	29
242161	三重県	伊賀市	女	48523	1664	1851	1954	2128	2147	2256	2330	2631	3010	2626	2862	2957	3424	3990	3091	2967	2839	2262	1150	320	64
243001	三重県	桑名郡	女	3160	78	121	121	152	152	144	138	196	213	175	224	189	276	304	242	181	128	74	38	10	4
243035	三重県	桑名郡木曽岬町	女	3160	78	121	121	152	152	144	138	196	213	175	224	189	276	304	242	181	128	74	38	10	4
243205	三重県	員弁郡	女	12935	501	604	607	578	558	620	739	735	921	687	781	910	1106	1314	759	534	456	315	158	41	11
243248	三重県	員弁郡東員町	女	12935	501	604	607	578	558	620	739	735	921	687	781	910	1106	1314	759	534	456	315	158	41	11
243400	三重県	三重郡	女	33653	1603	1799	1721	1793	1597	1700	2041	2409	2886	2290	1988	1617	1820	2243	1866	1560	1286	867	432	110	25
243418	三重県	三重郡菰野町	女	21082	896	995	1031	1149	1023	971	1181	1288	1681	1458	1293	1135	1234	1553	1252	1054	868	624	302	75	19
243434	三重県	三重郡朝日町	女	5267	313	431	349	237	195	253	329	531	577	305	237	184	226	300	252	204	175	108	47	11	3
243442	三重県	三重郡川越町	女	7304	394	373	341	407	379	476	531	590	628	527	458	298	360	390	362	302	243	135	83	24	3
244406	三重県	多気郡	女	24976	817	1045	1074	1108	1002	989	1260	1371	1606	1415	1454	1568	1799	1966	1591	1512	1427	1175	590	184	23
244414	三重県	多気郡多気町	女	7766	247	371	317	321	301	295	410	435	475	436	459	480	563	599	487	493	437	378	192	64	6
244422	三重県	多気郡明和町	女	11984	442	491	578	588	501	531	652	684	877	727	729	750	850	925	720	633	569	461	210	58	8
244431	三重県	多気郡大台町	女	5226	128	183	179	199	200	163	198	252	254	252	266	338	386	442	384	386	421	336	188	62	9
244601	三重県	度会郡	女	24777	639	809	942	1076	955	896	999	1124	1385	1387	1464	1459	1753	2111	1900	1967	1687	1301	626	188	35
244619	三重県	度会郡玉城町	女	8116	321	388	445	417	402	395	451	523	571	537	518	419	518	593	416	414	335	284	124	37	8
244708	三重県	度会郡度会町	女	4407	123	167	186	219	172	154	210	226	283	236	262	314	334	348	266	295	231	207	114	17	4
244716	三重県	度会郡大紀町	女	4909	85	122	148	175	152	154	166	174	233	254	276	299	367	476	418	445	439	315	146	57	8
244724	三重県	度会郡南伊勢町	女	7345	110	132	163	265	229	193	172	201	298	360	408	427	534	694	800	813	682	495	242	77	15
245402	三重県	北牟婁郡	女	9148	198	239	328	364	305	279	268	359	494	527	561	551	670	879	799	750	692	489	316	66	14
245437	三重県	北牟婁郡紀北町	女	9148	198	239	328	364	305	279	268	359	494	527	561	551	670	879	799	750	692	489	316	66	14
245607	三重県	南牟婁郡	女	10961	315	396	453	484	370	334	407	543	641	577	690	680	779	1026	713	740	727	541	313	109	18
245615	三重県	南牟婁郡御浜町	女	4848	132	177	203	192	146	139	149	221	268	274	321	294	323	445	323	353	352	277	144	69	10
245623	三重県	南牟婁郡紀宝町	女	6113	183	219	250	292	224	195	258	322	373	303	369	386	456	581	390	387	375	264	169	40	8
250007	滋賀県		女	720082	32251	33892	34664	35792	34639	36715	41750	48277	55115	47188	43884	41458	44944	53318	39824	32674	28535	20632	10709	3264	533
252018	滋賀県	大津市	女	176680	7529	7985	8214	8569	8198	8708	9815	11645	13911	12332	11434	10555	11069	13758	10143	8084	6819	4725	2326	722	139
252026	滋賀県	彦根市	女	57115	2523	2632	2703	2846	3017	2987	3295	3817	4389	3732	3591	3349	3481	3911	3052	2634	2286	1705	883	241	41
252034	滋賀県	長浜市	女	61818	2509	2690	2988	3222	3034	3074	3317	3775	4316	3749	3727	3622	3754	4449	3646	3226	2905	2140	1254	358	63
252042	滋賀県	近江八幡市	女	41839	1964	2022	1870	1882	1870	2186	2490	2795	3024	2576	2440	2364	2813	3271	2404	2069	1695	1223	630	217	34
252069	滋賀県	草津市	女	65053	3359	3367	3110	3192	3313	3388	4388	5137	5647	4765	3776	3182	3744	4747	3386	2482	1904	1276	643	216	31
252077	滋賀県	守山市	女	41030	2172	2407	2361	2138	1855	2114	2582	3182	3679	2781	2376	2085	2317	2849	1950	1487	1316	823	418	121	17
252085	滋賀県	栗東市	女	33921	2043	2015	1973	1728	1562	1962	2437	2792	3337	2476	1866	1548	1679	2138	1507	1123	830	560	264	66	15
252093	滋賀県	甲賀市	女	46368	1809	1941	2210	2430	2288	2382	2445	2876	3233	2792	2875	2960	2988	3443	2573	2238	2156	1639	829	226	35
252107	滋賀県	野洲市	女	25643	1151	1258	1194	1287	1213	1219	1545	1774	2067	1697	1479	1402	1626	2057	1514	1137	871	680	349	106	17
252115	滋賀県	湖南市	女	26497	1210	1222	1291	1346	1356	1588	1634	1762	1975	1705	1680	1701	1869	2064	1421	971	802	543	271	78	8
252123	滋賀県	高島市	女	26153	800	937	1053	1219	1198	1096	1195	1344	1532	1535	1602	1699	1883	2143	1809	1573	1530	1168	604	203	30
252131	滋賀県	東近江市	女	58091	2580	2697	2848	3068	2844	2989	3273	3829	4112	3572	3461	3406	3789	4190	3128	2609	2451	1901	983	312	49
252140	滋賀県	米原市	女	20371	820	824	935	1008	1019	1005	1074	1125	1307	1272	1316	1198	1301	1400	1200	1125	1046	805	431	139	21
253804	滋賀県	蒲生郡	女	17208	697	726	783	785	868	853	939	1002	1055	952	1085	1116	1241	1311	916	831	881	690	348	111	18
253839	滋賀県	蒲生郡日野町	女	11225	445	447	524	506	526	566	609	660	681	606	691	705	769	836	625	573	630	478	245	88	15
253847	滋賀県	蒲生郡竜王町	女	5983	252	279	259	279	342	287	330	342	374	346	394	411	472	475	291	258	251	212	103	23	3
254207	滋賀県	愛知郡	女	10667	638	630	558	579	487	621	728	757	794	641	566	552	575	657	491	420	430	279	204	56	4
254258	滋賀県	愛知郡愛荘町	女	10667	638	630	558	579	487	621	728	757	794	641	566	552	575	657	491	420	430	279	204	56	4
254401	滋賀県	犬上郡	女	11628	447	539	573	493	517	543	593	665	737	611	610	719	815	930	684	665	613	475	272	92	11
254410	滋賀県	犬上郡豊郷町	女	3757	182	212	213	152	163	184	232	237	262	194	188	242	249	294	196	162	172	124	70	25	4
254428	滋賀県	犬上郡甲良町	女	3879	120	161	186	166	184	187	180	218	250	195	223	248	265	318	246	241	229	154	81	26	1
254436	滋賀県	犬上郡多賀町	女	3992	145	166	174	175	170	172	181	210	225	222	199	229	301	318	242	262	212	197	121	41	6
260002	京都府		女	1339672	48894	52667	55274	60271	65836	67799	73776	84380	101599	89261	81191	72442	82364	112121	87738	72211	60837	41374	21423	6897	1289
